@relation 'train_data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L2-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L2-weka.filters.unsupervised.attribute.MathExpression-Eabs(A11)-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-EA11/365-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-Eabs(A12)-R1-11,13-22-weka.filters.unsupervised.attribute.MathExpression-EA12/365-R1-11,13-22-weka.filters.unsupervised.attribute.AddExpression-Ea11+a12-NStability-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-RIncome-N\'(-inf-0.333333]\':Low,\'(0.333333-0.666667]\':Middle,\'(0.666667-inf)\':High-weka.filters.unsupervised.attribute.RenameNominalValues-RAge-N\'(-inf-0.333333]\':Young,\'(0.333333-0.666667]\':Adult,\'(0.666667-inf)\':Old-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R5-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R15-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R18-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R20-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R13-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R14-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R16-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R18-NAverage:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NFresh:New-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NJunior:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NSenior:Old'

@attribute ID {'\'(-inf-0.333333]\'','\'(0.333333-0.666667]\'','\'(0.666667-inf)\''}
@attribute Gender {M,F}
@attribute 'Has a car' {Y,N}
@attribute 'Has a property' {Y,N}
@attribute 'Children count' {Few,Average,Many}
@attribute Income {Low,Middle,High}
@attribute 'Employment status' {Working,'Commercial associate',Pensioner,'State servant',Student}
@attribute 'Education level' {'Secondary / secondary special','Higher education','Lower secondary','Incomplete higher','Academic degree'}
@attribute 'Marital status' {Married,'Single / not married',Separated,'Civil marriage',Widow}
@attribute Dwelling {'With parents','House / apartment','Municipal apartment','Rented apartment','Office apartment','Co-op apartment'}
@attribute Age {Young,Adult,Old}
@attribute 'Employment length' {Fresh,Junior,Senior}
@attribute 'Has a mobile phone' {Y}
@attribute 'Has a work phone' {Y}
@attribute 'Has a phone' {Y,'\'(0.333333-0.666667]\'',N}
@attribute 'Has an email' {Y}
@attribute 'Job title' {'Core staff',Accountants,Laborers,Managers,'Sales staff','Medicine staff','High skill tech staff','HR staff','Low-skill Laborers',Drivers,Secretaries,'Cleaning staff','Cooking staff','Security staff','Private service staff','IT staff','Waiters/barmen staff','Realty agents'}
@attribute 'Family member count' {Few,Moderate,Many}
@attribute 'Account age' {New,Moderate,Old}
@attribute 'Is high risk' {Y,'\'(0.333333-0.666667]\'',N}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}
@attribute Stability numeric

@data
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Moderate,Y,no,no,36.145205
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Managers,Few,Moderate,Y,no,no,52.060274
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,55.556164
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,60.890411
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,N,Y,'Core staff',Few,Moderate,Y,no,no,33.682192
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'High skill tech staff',Moderate,Old,Y,no,no,50.849315
'\'(-inf-0.333333]\'',M,Y,Y,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,49.273973
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Incomplete higher',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,48.29589
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,41.046575
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,43.216438
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Higher education',Widow,'House / apartment',Old,Fresh,Y,Y,N,Y,Accountants,Few,New,Y,no,no,70.090411
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'With parents',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Old,Y,no,no,38.213699
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Moderate,Moderate,Y,no,no,39.265753
'\'(0.666667-inf)\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,52.482192
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,78.249315
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,44.309589
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,32.665753
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,69.569863
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,71.339726
'\'(0.333333-0.666667]\'',F,N,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,38.736986
'\'(-inf-0.333333]\'',M,N,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,Managers,Few,New,Y,no,no,60.758904
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,36.863014
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,50.572603
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,27.717808
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,65.739726
'\'(0.333333-0.666667]\'',M,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,New,Y,no,no,60.353425
'\'(0.666667-inf)\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,61.978082
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Incomplete higher','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,26.241096
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special','Civil marriage','House / apartment',Old,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,54.178082
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,30.635616
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,29.29589
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'State servant','Higher education',Widow,'House / apartment',Old,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,71.657534
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,28.323288
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,68.180822
'\'(0.333333-0.666667]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Medicine staff',Few,Old,Y,no,no,64.60274
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,39.827397
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,44.30137
'\'(0.333333-0.666667]\'',F,N,Y,Average,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Moderate,Y,no,no,44.545205
'\'(0.333333-0.666667]\'',M,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,38.920548
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,43.931507
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Lower secondary','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,34.835616
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,Old,Y,no,no,47.586301
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,48.841096
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,39.926027
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,N,Y,Laborers,Few,New,Y,no,no,76.717808
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,'Sales staff',Few,Old,Y,no,no,60.90137
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,Laborers,Few,New,Y,no,no,61.454795
'\'(0.333333-0.666667]\'',F,N,Y,Many,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Many,New,Y,no,no,44.868493
'\'(0.333333-0.666667]\'',M,Y,Y,Average,Middle,'State servant','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,29.224658
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'Municipal apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,63.734247
'\'(-inf-0.333333]\'',M,Y,Y,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,40.394521
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Accountants,Few,Moderate,Y,no,no,36.087671
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Senior,Y,Y,Y,Y,'Medicine staff',Few,New,Y,no,no,74.750685
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Higher education','Civil marriage','Rented apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,38.994521
'\'(0.333333-0.666667]\'',F,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,45.490411
'\'(-inf-0.333333]\'',M,Y,N,Few,High,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,37.594521
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,36.391781
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,26.29589
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special','Civil marriage','House / apartment',Old,Junior,Y,Y,Y,Y,'Cooking staff',Few,Moderate,Y,no,no,74.542466
'\'(0.666667-inf)\'',F,N,N,Average,Low,Working,'Secondary / secondary special',Separated,'Municipal apartment',Adult,Junior,Y,Y,Y,Y,'Cleaning staff',Moderate,New,Y,no,no,54.89863
'\'(0.333333-0.666667]\'',F,N,Y,Average,Low,'State servant','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,34.553425
'\'(0.333333-0.666667]\'',M,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','Municipal apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,44.249315
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,29.10137
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Private service staff',Moderate,Moderate,Y,no,no,48.556164
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,58.20274
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Moderate,Old,Y,no,no,43.309589
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Higher education',Separated,'House / apartment',Young,Fresh,Y,Y,N,Y,'Core staff',Few,New,Y,no,no,41.509589
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Higher education',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,41.432877
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,37.39726
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Accountants,Few,New,Y,no,no,62.909589
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,55.926027
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Old,Y,no,no,39.531507
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,59.665753
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'With parents',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,47.835616
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,66.282192
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Old,Fresh,Y,Y,Y,Y,'Private service staff',Few,Old,Y,no,no,60.594521
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,47.375342
'\'(-inf-0.333333]\'',F,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,38.263014
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,45.391781
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,59.4
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,60.591781
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,N,no,no,42.189041
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,50.767123
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,'Medicine staff',Few,Moderate,Y,no,no,68.457534
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Moderate,Y,no,no,67.241096
'\'(-inf-0.333333]\'',M,Y,N,Average,Low,Working,'Secondary / secondary special',Married,'Municipal apartment',Young,Fresh,Y,Y,Y,Y,'Cleaning staff',Moderate,Old,Y,no,no,37.405479
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Medicine staff',Moderate,Old,Y,no,no,46.334247
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,40.131507
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,48.964384
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,48.835616
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,59.646575
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,New,Y,no,no,47.356164
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,37.328767
'\'(-inf-0.333333]\'',M,Y,Y,Average,Middle,Working,'Secondary / secondary special',Married,'Rented apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,50.591781
'\'(0.666667-inf)\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'With parents',Young,Junior,Y,Y,N,Y,Drivers,Moderate,Moderate,Y,no,no,46.342466
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,61.260274
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,43.821918
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Core staff',Moderate,Moderate,Y,no,no,41.986301
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,45.150685
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,'State servant','Higher education',Separated,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,58.109589
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Cooking staff',Few,Moderate,Y,no,no,34.717808
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Higher education','Single / not married','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,49.679452
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,34.482192
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,52.523288
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Moderate,New,Y,no,no,54.175342
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,46.969863
'\'(0.666667-inf)\'',F,Y,Y,Few,High,Working,'Secondary / secondary special',Widow,'House / apartment',Old,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,61.265753
'\'(0.333333-0.666667]\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Cleaning staff',Moderate,Old,Y,no,no,31.257534
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Private service staff',Few,Moderate,Y,no,no,40.468493
'\'(0.666667-inf)\'',M,Y,N,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Moderate,Y,no,no,50.432877
'\'(0.333333-0.666667]\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,39.345205
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,46.841096
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,54.849315
'\'(0.666667-inf)\'',F,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,34.80274
'\'(-inf-0.333333]\'',M,Y,Y,Average,Middle,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,38.619178
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,33.309589
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,50.189041
